440|4264|569|1943|28|49.00|1372.00|2008-04-27 03:39:07
442|35232|6935|1916|24|242.00|5808.00|2008-03-31 12:04:01
443|14217|1393|1906|5|201.00|1005.00|2008-03-21 04:11:27
444|35226|4771|2074|1|202.00|202.00|2008-09-05 05:37:49
445|33612|5097|1834|8|52.00|416.00|2008-01-08 04:33:11
446|12050|4768|1967|4|30.00|120.00|2008-05-21 05:12:40
447|28691|2708|2100|16|161.00|2576.00|2008-10-01 11:16:55
448|22214|3645|1951|3|190.00|570.00|2008-05-05 01:47:07
449|43002|8492|1938|6|192.00|1152.00|2008-04-22 09:45:02
451|21571|4352|2045|26|93.00|2418.00|2008-08-07 07:12:50
452|30509|8355|2087|30|74.00|2220.00|2008-09-18 05:12:29
453|49898|3733|1864|10|89.00|890.00|2008-02-07 06:32:58
454|33066|4379|1896|12|30.00|360.00|2008-03-11 06:58:34
455|13606|7489|1931|24|133.00|3192.00|2008-04-15 03:28:04
456|45059|4789|2071|2|147.00|294.00|2008-09-02 01:10:57
457|6496|6953|1881|14|30.00|420.00|2008-02-24 01:56:33
458|31960|2654|1892|6|210.00|1260.00|2008-03-07 10:42:10
459|17016|6639|1840|9|228.00|2052.00|2008-01-14 07:59:57
460|13447|6054|2156|7|189.00|1323.00|2008-11-26 10:29:25
461|31018|723|2064|6|194.00|1164.00|2008-08-26 02:50:26
462|2240|7909|1832|18|41.00|738.00|2008-01-06 06:20:23
463|43440|5848|2073|22|135.00|2970.00|2008-09-04 07:42:32
464|16755|846|2100|7|126.00|882.00|2008-10-01 08:58:28
465|48232|7867|1972|28|25.00|700.00|2008-05-26 06:58:56
467|33011|7090|2091|5|233.00|1165.00|2008-09-22 06:00:28
468|42137|7978|2061|22|243.00|5346.00|2008-08-23 10:01:25
469|25998|6504|1935|22|86.00|1892.00|2008-04-19 09:46:23
470|17365|3864|1953|30|215.00|6450.00|2008-05-07 10:42:37
471|36952|4729|1915|24|199.00|4776.00|2008-03-30 02:41:10
472|13395|6584|1895|30|159.00|4770.00|2008-03-10 06:50:36
473|1142|6831|2015|9|236.00|2124.00|2008-07-08 08:06:35
474|8980|6289|1927|7|65.00|455.00|2008-04-11 08:46:29
475|48813|5522|1994|3|44.00|132.00|2008-06-17 10:04:24
477|20033|3269|2011|10|156.00|1560.00|2008-07-04 07:48:47
478|10306|4547|2053|22|52.00|1144.00|2008-08-15 02:58:11
479|27641|6316|1981|1|157.00|157.00|2008-06-04 08:06:20
480|17096|4688|1926|30|76.00|2280.00|2008-04-10 09:53:52
481|21990|3361|2093|9|167.00|1503.00|2008-09-24 10:30:44
482|35749|1662|2128|22|124.00|2728.00|2008-10-29 08:44:54
483|11556|5156|1827|8|47.00|376.00|2008-01-01 05:54:44
484|39153|4582|2014|28|242.00|6776.00|2008-07-07 07:02:44
486|14122|3694|1920|30|46.00|1380.00|2008-04-04 09:45:33
487|174|3713|1862|10|43.00|430.00|2008-02-05 02:29:13
488|45410|5257|1975|30|100.00|3000.00|2008-05-29 02:33:26
489|718|3285|2023|28|62.00|1736.00|2008-07-16 10:06:29
490|43752|4822|2128|1|27.00|27.00|2008-10-29 09:36:11
491|25610|1853|1886|26|224.00|5824.00|2008-03-01 03:42:03
492|4882|6342|2061|5|163.00|815.00|2008-08-23 12:43:01
493|29029|8059|2175|10|226.00|2260.00|2008-12-15 02:00:39
494|20322|1081|2132|4|231.00|924.00|2008-11-02 05:22:24
495|40582|4044|1925|1|29.00|29.00|2008-04-09 01:49:21
496|31786|5031|2045|20|31.00|620.00|2008-08-07 09:07:59
497|17589|5970|2075|28|69.00|1932.00|2008-09-06 12:28:22
498|43997|7280|2006|3|191.00|573.00|2008-06-29 09:04:28
499|11768|6843|2084|8|209.00|1672.00|2008-09-15 12:10:58
500|32297|7787|1840|22|107.00|2354.00|2008-01-14 11:17:40
501|11872|6473|2079|1|97.00|97.00|2008-09-10 12:10:30
502|20522|5108|1848|4|169.00|676.00|2008-01-22 09:05:10
503|26508|2170|2136|1|80.00|80.00|2008-11-06 11:44:47
504|3858|5871|2050|10|170.00|1700.00|2008-08-12 09:52:12
505|23823|4920|1942|6|61.00|366.00|2008-04-26 07:35:38
506|19561|8262|2180|10|132.00|1320.00|2008-12-20 10:14:04
507|40590|7950|2081|2|153.00|306.00|2008-09-12 03:57:35
508|16280|5512|1981|6|218.00|1308.00|2008-06-04 04:29:22
509|39445|6802|1948|10|163.00|1630.00|2008-05-02 04:54:35
510|36979|2745|2133|22|205.00|4510.00|2008-11-03 11:52:30
511|46104|2776|1874|28|80.00|2240.00|2008-02-17 04:31:10
512|23069|3731|1969|10|225.00|2250.00|2008-05-23 06:20:53
513|8018|203|1863|3|205.00|615.00|2008-02-06 05:03:11
515|12920|189|2151|1|146.00|146.00|2008-11-21 05:00:49
516|4567|5196|1908|3|228.00|684.00|2008-03-23 09:39:25
517|29844|8294|1950|3|89.00|267.00|2008-05-04 11:32:51
518|40977|8061|2069|16|94.00|1504.00|2008-08-31 11:08:34
519|41472|1576|1967|8|71.00|568.00|2008-05-21 11:32:21
521|8036|1129|1906|8|66.00|528.00|2008-03-21 10:01:08
523|25368|7153|1910|26|114.00|2964.00|2008-03-25 05:56:06
525|15304|4924|1845|12|124.00|1488.00|2008-01-19 03:04:47
526|22473|2101|2140|7|35.00|245.00|2008-11-10 04:48:13
527|38639|6301|1915|8|244.00|1952.00|2008-03-30 05:53:26
529|24555|3815|1923|2|207.00|414.00|2008-04-07 06:46:57
530|29500|3842|2019|10|147.00|1470.00|2008-07-12 02:20:00
531|41231|6478|2130|18|100.00|1800.00|2008-10-31 02:33:50
532|12532|1623|1916|24|109.00|2616.00|2008-03-31 10:17:25
533|47254|344|1998|1|186.00|186.00|2008-06-21 04:16:10
534|45361|1442|1963|4|164.00|656.00|2008-05-17 07:54:29
535|9537|5911|1989|18|190.00|3420.00|2008-06-12 12:06:15
536|2871|3378|1915|7|109.00|763.00|2008-03-30 03:00:01
537|43782|6510|1858|20|149.00|2980.00|2008-02-01 09:12:55
538|30986|1222|1914|12|130.00|1560.00|2008-03-29 05:35:11
539|18845|8080|2033|8|74.00|592.00|2008-07-26 08:19:08
540|17463|1076|1988|7|203.00|1421.00|2008-06-11 04:22:14
543|49427|1523|2074|5|145.00|725.00|2008-09-05 11:30:46
544|7990|1353|2120|24|78.00|1872.00|2008-10-21 06:53:19
545|26820|4463|2072|3|196.00|588.00|2008-09-03 04:08:36
546|28379|3392|2066|1|228.00|228.00|2008-08-28 12:28:25
547|1386|1041|1886|24|37.00|888.00|2008-03-01 12:50:12
548|21071|2035|1859|22|236.00|5192.00|2008-02-02 12:18:15
549|19862|6520|1939|8|174.00|1392.00|2008-04-23 05:14:54
550|12957|4572|2112|5|187.00|935.00|2008-10-13 03:25:01
551|45128|742|2027|16|146.00|2336.00|2008-07-20 07:01:26
552|43567|4336|1988|10|31.00|310.00|2008-06-11 09:14:27
554|9148|905|1934|3|181.00|543.00|2008-04-18 06:29:05
555|49380|3933|2104|5|232.00|1160.00|2008-10-05 07:27:42
556|10169|4569|2014|24|183.00|4392.00|2008-07-07 10:53:55
557|5732|2724|2052|20|82.00|1640.00|2008-08-14 02:10:33
558|41018|654|1848|28|212.00|5936.00|2008-01-22 03:43:13
559|7335|3672|1981|6|26.00|156.00|2008-06-04 11:43:32
560|33136|8290|1948|24|105.00|2520.00|2008-05-02 12:37:09
562|19717|1096|1845|16|128.00|2048.00|2008-01-19 08:03:33
563|19232|5281|2128|26|195.00|5070.00|2008-10-29 02:23:17
564|37406|1731|1952|4|145.00|580.00|2008-05-06 09:14:55
565|31733|4319|2167|3|192.00|576.00|2008-12-07 07:48:21
566|8167|4674|2029|4|213.00|852.00|2008-07-22 07:50:17
567|13831|1855|2083|16|82.00|1312.00|2008-09-14 10:34:33
568|30359|7453|2099|10|108.00|1080.00|2008-09-30 09:50:09
569|42043|1805|1847|26|77.00|2002.00|2008-01-21 04:14:54
570|46146|4330|1963|9|56.00|504.00|2008-05-17 05:44:24
571|3570|1187|2084|14|156.00|2184.00|2008-09-15 12:38:09
573|21243|1086|1856|24|24.00|576.00|2008-01-30 04:01:12
574|31107|4117|2062|9|116.00|1044.00|2008-08-24 01:35:53
575|5861|2847|1850|2|33.00|66.00|2008-01-24 06:07:48
576|43103|2221|1845|8|24.00|192.00|2008-01-19 06:03:04
577|40956|3623|1893|9|45.00|405.00|2008-03-08 04:25:33
578|23902|4722|1956|18|217.00|3906.00|2008-05-10 05:42:36
579|38118|2740|2002|16|119.00|1904.00|2008-06-25 02:54:57
580|9216|3782|1918|1|74.00|74.00|2008-04-02 11:17:15
581|20536|230|1915|28|212.00|5936.00|2008-03-30 05:52:00
582|38332|6743|2007|26|58.00|1508.00|2008-06-30 01:15:11
583|37090|5661|1874|30|160.00|4800.00|2008-02-17 02:07:15
584|17501|1945|2004|30|159.00|4770.00|2008-06-27 07:14:08
586|34266|8210|2066|6|238.00|1428.00|2008-08-28 08:58:49
588|5437|3507|1986|28|221.00|6188.00|2008-06-09 05:31:14
589|43474|3196|1925|14|69.00|966.00|2008-04-09 11:34:08
591|35917|8443|1943|7|154.00|1078.00|2008-04-27 02:15:27
592|19389|1275|1855|6|193.00|1158.00|2008-01-29 08:38:04
593|5298|1631|2053|24|225.00|5400.00|2008-08-15 11:14:10
594|33389|7615|2020|26|239.00|6214.00|2008-07-13 02:05:54
595|6481|5205|2057|3|222.00|666.00|2008-08-19 08:51:54
596|27328|4707|2118|8|34.00|272.00|2008-10-19 03:44:29
597|4168|8131|2036|10|211.00|2110.00|2008-07-29 06:46:15
598|38085|1181|1914|9|168.00|1512.00|2008-03-29 05:44:02
599|18243|7218|1951|12|183.00|2196.00|2008-05-05 12:39:48
601|40565|4976|1856|18|84.00|1512.00|2008-01-30 06:08:25
602|31273|1149|2000|2|55.00|110.00|2008-06-23 10:46:37
603|41190|6282|2105|6|94.00|564.00|2008-10-06 01:55:01
604|20192|2044|2118|10|182.00|1820.00|2008-10-19 12:56:09
605|4318|8223|2046|3|79.00|237.00|2008-08-08 07:28:11
606|23823|5033|1982|6|57.00|342.00|2008-06-05 07:29:24
607|3248|5265|2150|12|46.00|552.00|2008-11-20 05:38:03
608|2298|814|1945|20|114.00|2280.00|2008-04-29 06:24:00
609|42755|7745|2100|30|54.00|1620.00|2008-10-01 04:37:48
610|29755|4274|1945|12|92.00|1104.00|2008-04-29 02:24:32
611|43260|1006|2112|16|193.00|3088.00|2008-10-13 10:37:36
612|2460|5399|2106|20|232.00|4640.00|2008-10-07 06:52:42
613|18551|8525|1965|12|69.00|828.00|2008-05-19 03:45:04
614|25339|770|1827|10|236.00|2360.00|2008-01-01 05:07:30
615|32993|7701|1981|4|187.00|748.00|2008-06-04 10:00:45
616|24806|959|2100|20|41.00|820.00|2008-10-01 12:44:15
617|28989|4237|2006|7|32.00|224.00|2008-06-29 02:02:33
618|48778|1860|1885|18|128.00|2304.00|2008-02-28 01:43:46
619|36053|2150|2060|5|96.00|480.00|2008-08-22 01:14:49
620|42327|1285|2062|9|60.00|540.00|2008-08-24 07:57:47
621|13500|5178|1965|7|126.00|882.00|2008-05-19 06:34:40
622|43946|810|2023|16|89.00|1424.00|2008-07-16 11:07:17
623|30111|7231|1839|30|153.00|4590.00|2008-01-13 03:41:29
624|17095|5309|1843|26|112.00|2912.00|2008-01-17 04:37:31
626|1963|5944|1830|3|242.00|726.00|2008-01-04 05:28:47
627|36284|2906|1854|12|192.00|2304.00|2008-01-28 11:01:41
628|9363|3154|2144|1|182.00|182.00|2008-11-14 07:02:29
629|34057|1543|1905|8|68.00|544.00|2008-03-20 06:20:08
631|9621|13|2103|8|20.00|160.00|2008-10-04 10:45:45
632|4333|5239|1887|10|26.00|260.00|2008-03-02 08:36:36
633|19826|1254|1879|4|44.00|176.00|2008-02-22 03:37:50
635|25930|7279|2069|5|105.00|525.00|2008-08-31 03:51:59
636|20564|4240|1952|20|23.00|460.00|2008-05-06 07:19:32
637|44685|5806|2089|1|186.00|186.00|2008-09-20 10:41:16
638|23075|6674|2086|10|234.00|2340.00|2008-09-17 12:39:29
639|1745|485|1917|2|69.00|138.00|2008-04-01 09:13:41
640|42028|299|2068|2|214.00|428.00|2008-08-30 10:20:38
641|40387|6191|1974|8|108.00|864.00|2008-05-28 09:14:18
642|39527|7409|2020|12|248.00|2976.00|2008-07-13 10:32:17
643|22476|1032|2145|26|148.00|3848.00|2008-11-15 10:04:29
644|723|4262|1852|24|137.00|3288.00|2008-01-26 04:59:16
646|20548|8321|1868|30|87.00|2610.00|2008-02-11 11:58:06
647|40576|3674|1839|30|233.00|6990.00|2008-01-13 12:43:38
648|48673|3518|2021|16|22.00|352.00|2008-07-14 02:03:08
649|45192|3313|1833|22|152.00|3344.00|2008-01-07 05:18:11
650|39314|984|1946|26|40.00|1040.00|2008-04-30 10:38:12
651|46608|946|2041|22|233.00|5126.00|2008-08-03 10:12:23
652|4218|2409|2150|16|78.00|1248.00|2008-11-20 05:23:54
653|43574|6575|2020|30|64.00|1920.00|2008-07-13 06:27:46
654|4360|3420|2136|26|64.00|1664.00|2008-11-06 10:33:28
655|19283|3640|1874|9|113.00|1017.00|2008-02-17 12:18:18
656|44777|7525|1924|18|84.00|1512.00|2008-04-08 08:11:56
657|43640|1148|1910|12|104.00|1248.00|2008-03-25 08:14:45
658|4116|3755|1946|4|160.00|640.00|2008-04-30 07:12:17
659|27811|586|2061|28|137.00|3836.00|2008-08-23 12:31:30
660|43639|5164|2052|9|101.00|909.00|2008-08-14 03:26:15
661|47672|4444|1978|22|58.00|1276.00|2008-06-01 04:58:44
662|47015|1911|2002|16|195.00|3120.00|2008-06-25 03:42:10
663|36081|2583|1947|4|75.00|300.00|2008-05-01 03:56:54
664|36539|7514|1839|28|105.00|2940.00|2008-01-13 08:05:22
665|49481|7816|2037|24|40.00|960.00|2008-07-30 02:30:47
666|41750|3416|2026|18|194.00|3492.00|2008-07-19 11:32:14
667|40297|7329|1985|5|243.00|1215.00|2008-06-08 08:12:53
669|26894|223|2125|5|117.00|585.00|2008-10-26 07:24:34
670|38661|8585|1985|16|45.00|720.00|2008-06-08 06:40:29
672|40931|403|1979|20|207.00|4140.00|2008-06-02 05:10:01
673|31632|764|2032|20|97.00|1940.00|2008-07-25 03:17:43
675|36885|1549|1900|2|106.00|212.00|2008-03-15 08:55:20
676|27190|684|2104|5|223.00|1115.00|2008-10-05 09:08:43
677|18465|4846|2032|6|144.00|864.00|2008-07-25 08:00:14
678|18776|1820|2109|16|42.00|672.00|2008-10-10 12:55:59
680|523|702|2126|10|219.00|2190.00|2008-10-27 12:03:32
681|42448|5143|1911|14|158.00|2212.00|2008-03-26 06:14:08
682|40138|672|2100|16|58.00|928.00|2008-10-01 03:44:15
683|37438|810|2008|14|72.00|1008.00|2008-07-01 01:48:53
684|7639|5446|2058|7|222.00|1554.00|2008-08-20 05:38:20
685|25776|3977|1939|24|230.00|5520.00|2008-04-23 02:41:59
686|10461|2808|1929|3|149.00|447.00|2008-04-13 05:13:42
688|34750|6533|2135|1|235.00|235.00|2008-11-05 05:42:15
689|35093|2930|2175|10|169.00|1690.00|2008-12-15 02:59:26
690|44115|8706|1947|16|169.00|2704.00|2008-05-01 04:02:34
691|16739|2563|1834|26|103.00|2678.00|2008-01-08 09:24:25
692|6132|8105|2096|2|191.00|382.00|2008-09-27 10:04:18
693|36878|8690|1850|5|139.00|695.00|2008-01-24 02:50:30
694|20924|2933|1856|26|250.00|6500.00|2008-01-30 06:46:34
695|18352|6851|1923|3|188.00|564.00|2008-04-07 02:49:58
696|13346|2056|1882|6|41.00|246.00|2008-02-25 07:40:48
697|21857|7200|2049|20|130.00|2600.00|2008-08-11 02:34:42
698|13739|8145|1928|26|54.00|1404.00|2008-04-12 10:05:01
699|4498|417|1926|2|76.00|152.00|2008-04-10 07:26:55
700|5032|7987|1860|10|110.00|1100.00|2008-02-03 10:55:22
701|43610|8424|2026|30|28.00|840.00|2008-07-19 11:35:47
702|2041|2573|2082|20|78.00|1560.00|2008-09-13 08:35:11
703|13521|2470|1895|5|54.00|270.00|2008-03-10 09:03:12
704|5480|7873|2080|10|21.00|210.00|2008-09-11 07:33:03
705|11311|1396|2019|3|169.00|507.00|2008-07-12 10:04:37
706|6733|7312|1916|28|118.00|3304.00|2008-03-31 05:14:34
707|34355|7534|2145|6|102.00|612.00|2008-11-15 09:02:28
708|49542|110|2083|16|136.00|2176.00|2008-09-14 01:05:48
709|22357|2143|1845|26|51.00|1326.00|2008-01-19 11:40:18
710|37177|3098|1894|30|233.00|6990.00|2008-03-09 09:28:52
711|25443|4860|1993|5|47.00|235.00|2008-06-16 01:53:09
712|14090|4095|2006|16|119.00|1904.00|2008-06-29 05:20:30
713|6470|1998|2070|1|74.00|74.00|2008-09-01 03:20:06
714|6198|3543|1895|22|125.00|2750.00|2008-03-10 05:53:07
715|11062|4413|1875|30|231.00|6930.00|2008-02-18 11:47:45
716|31532|5496|1890|5|106.00|530.00|2008-03-05 02:49:47
717|9564|1409|1990|10|239.00|2390.00|2008-06-13 09:57:31
718|2045|2259|2080|4|228.00|912.00|2008-09-11 02:46:14
719|28290|1743|2014|10|150.00|1500.00|2008-07-07 10:52:29
720|18119|2450|2120|7|108.00|756.00|2008-10-21 07:25:30
721|32526|537|2054|8|63.00|504.00|2008-08-16 04:26:24
722|4726|940|2151|9|167.00|1503.00|2008-11-21 01:05:18
723|14370|2056|1926|7|227.00|1589.00|2008-04-10 03:41:40
724|35016|3468|1827|10|40.00|400.00|2008-01-01 03:32:37
725|36784|1020|1829|7|165.00|1155.00|2008-01-03 12:30:02
726|18452|654|1839|4|65.00|260.00|2008-01-13 05:05:45
727|19957|6969|1917|6|48.00|288.00|2008-04-01 09:42:23
729|13930|4908|1864|14|84.00|1176.00|2008-02-07 01:57:38
730|18855|6916|1903|9|250.00|2250.00|2008-03-18 09:32:04
731|35675|4149|2029|1|173.00|173.00|2008-07-22 01:43:09
732|8910|2703|1828|9|117.00|1053.00|2008-01-02 09:12:37
733|22835|7817|1985|12|137.00|1644.00|2008-06-08 09:28:05
734|31657|4784|1982|4|240.00|960.00|2008-06-05 08:53:03
735|19350|6924|2133|6|68.00|408.00|2008-11-03 05:02:08
736|37700|8786|2109|4|168.00|672.00|2008-10-10 05:39:08
737|36586|279|1883|30|133.00|3990.00|2008-02-26 09:36:29
738|31640|8572|2137|1|202.00|202.00|2008-11-07 06:50:23
740|38457|5897|1912|24|241.00|5784.00|2008-03-27 08:04:19
741|45457|6039|1953|26|167.00|4342.00|2008-05-07 09:58:27
742|41479|5188|2082|5|191.00|955.00|2008-09-13 09:53:07
743|6621|2233|1936|28|75.00|2100.00|2008-04-20 08:10:52
744|31500|7429|2143|30|38.00|1140.00|2008-11-13 09:49:25
745|45419|364|1869|4|47.00|188.00|2008-02-12 04:18:45
746|8547|266|2038|4|126.00|504.00|2008-07-31 01:58:07
747|31079|6328|2016|9|243.00|2187.00|2008-07-09 02:37:32
748|8582|7043|2041|14|211.00|2954.00|2008-08-03 11:57:44
749|6084|6428|2160|22|49.00|1078.00|2008-11-30 11:23:33
750|8765|2738|2081|7|94.00|658.00|2008-09-12 05:44:27
751|27649|6072|2000|3|67.00|201.00|2008-06-23 09:55:32
752|156|7834|1959|9|25.00|225.00|2008-05-13 09:18:46
753|49144|1533|2042|16|210.00|3360.00|2008-08-04 01:46:42
754|33780|891|1956|3|149.00|447.00|2008-05-10 09:28:03
755|16725|8785|1869|14|26.00|364.00|2008-02-12 03:50:18
756|44592|4352|2042|8|250.00|2000.00|2008-08-04 08:42:09
757|27508|1412|1936|22|20.00|440.00|2008-04-20 06:54:01
758|33232|8133|2016|8|135.00|1080.00|2008-07-09 08:18:32
759|22883|7621|1940|20|186.00|3720.00|2008-04-24 04:50:52
760|26369|2807|1966|14|33.00|462.00|2008-05-20 07:34:49
761|9145|2763|2051|22|68.00|1496.00|2008-08-13 11:42:44
762|26857|1310|2008|4|155.00|620.00|2008-07-01 07:10:13
763|39133|5846|1899|5|139.00|695.00|2008-03-14 12:29:13
764|26124|8012|1939|6|20.00|120.00|2008-04-23 11:50:10
765|44577|7251|1900|9|29.00|261.00|2008-03-15 10:42:52
766|555|6803|2130|8|88.00|704.00|2008-10-31 01:19:17
768|46243|870|2063|1|162.00|162.00|2008-08-25 08:59:02
769|3750|663|2109|24|62.00|1488.00|2008-10-10 07:15:30
770|14773|1725|1944|20|50.00|1000.00|2008-04-28 02:02:33
771|4660|3803|2140|7|100.00|700.00|2008-11-10 07:07:11
772|21212|7521|2027|22|242.00|5324.00|2008-07-20 09:20:09
773|24342|4334|2012|9|37.00|333.00|2008-07-05 09:22:23
774|6814|7589|2036|3|207.00|621.00|2008-07-29 05:44:22
775|25454|4080|1970|22|43.00|946.00|2008-05-24 03:34:57
776|20797|1811|1827|18|133.00|2394.00|2008-01-01 06:59:39
777|39401|6125|1936|22|157.00|3454.00|2008-04-20 10:31:59
778|27199|1581|1921|5|109.00|545.00|2008-04-05 06:19:22
779|17874|4587|1907|30|78.00|2340.00|2008-03-22 04:49:55
780|46539|1148|1947|10|49.00|490.00|2008-05-01 09:10:04
781|17228|507|2016|9|70.00|630.00|2008-07-09 06:05:02
782|24749|2120|1905|28|55.00|1540.00|2008-03-20 05:41:31
783|10768|2649|1894|28|154.00|4312.00|2008-03-09 09:45:16
784|18915|4924|1864|12|64.00|768.00|2008-02-07 12:49:14
785|43840|6720|2049|7|52.00|364.00|2008-08-11 10:52:22
786|22602|5535|2027|20|80.00|1600.00|2008-07-20 02:32:15
787|8904|8003|1932|10|212.00|2120.00|2008-04-16 11:17:16
788|49963|5962|1963|1|123.00|123.00|2008-05-17 11:24:21
789|47630|3346|2004|7|43.00|301.00|2008-06-27 05:27:40
790|9141|2302|1919|20|209.00|4180.00|2008-04-03 09:13:46
792|33417|4222|2014|18|139.00|2502.00|2008-07-07 12:13:35
794|23548|7934|1916|8|215.00|1720.00|2008-03-31 11:24:52
795|24779|1460|1983|30|164.00|4920.00|2008-06-06 09:01:03
796|7879|7596|1872|26|138.00|3588.00|2008-02-15 01:47:10
797|20019|296|2040|12|53.00|636.00|2008-08-02 08:24:27
799|17869|7551|1992|1|190.00|190.00|2008-06-15 01:42:15
800|22245|8323|1975|28|67.00|1876.00|2008-05-29 04:01:12
801|19316|1484|2000|4|237.00|948.00|2008-06-23 04:46:21
802|7735|1711|2094|6|46.00|276.00|2008-09-25 12:13:55
803|42158|2280|2093|2|94.00|188.00|2008-09-24 08:00:38
804|42943|504|1835|6|247.00|1482.00|2008-01-09 09:16:05
805|20064|8201|2047|18|25.00|450.00|2008-08-09 12:27:44
806|45318|2755|2147|16|79.00|1264.00|2008-11-17 06:29:46
807|49928|745|1933|7|223.00|1561.00|2008-04-17 06:32:44
808|9624|2480|2069|26|172.00|4472.00|2008-08-31 09:21:13
809|17979|496|1886|12|92.00|1104.00|2008-03-01 12:56:57
811|36513|5064|2022|2|71.00|142.00|2008-07-15 07:54:38
812|9581|7560|1974|28|157.00|4396.00|2008-05-28 11:21:51
813|17328|2462|1903|6|89.00|534.00|2008-03-18 12:32:33
815|8036|2895|1901|2|219.00|438.00|2008-03-16 06:43:29
816|16264|1285|2074|12|218.00|2616.00|2008-09-05 05:21:40
817|35183|6805|1867|24|89.00|2136.00|2008-02-10 04:59:48
818|47497|7453|2108|5|49.00|245.00|2008-10-09 11:41:29
819|2219|2662|1850|7|219.00|1533.00|2008-01-24 04:42:31
820|45689|5178|1947|26|98.00|2548.00|2008-05-01 10:22:28
821|2557|3282|1840|22|98.00|2156.00|2008-01-14 01:24:42
822|17267|1367|2010|9|185.00|1665.00|2008-07-03 01:21:14
823|43858|6730|1940|20|171.00|3420.00|2008-04-24 02:32:20
824|22736|2042|1961|2|163.00|326.00|2008-05-15 12:06:58
825|6439|6727|1957|7|53.00|371.00|2008-05-11 09:17:16
826|22360|3591|2052|7|159.00|1113.00|2008-08-14 08:53:14
827|2366|1664|1836|28|53.00|1484.00|2008-01-10 12:56:26
828|8604|8760|2023|9|111.00|999.00|2008-07-16 05:34:02
829|27645|8399|1987|30|110.00|3300.00|2008-06-10 10:45:19
830|3676|7676|1847|20|89.00|1780.00|2008-01-21 11:57:50
831|39450|4758|1992|7|123.00|861.00|2008-06-15 12:07:48
832|5065|6086|1851|30|177.00|5310.00|2008-01-25 12:10:50
833|28005|5666|2092|16|111.00|1776.00|2008-09-23 05:12:22
834|21277|6187|2107|28|150.00|4200.00|2008-10-08 09:51:06
835|42277|2880|1949|4|60.00|240.00|2008-05-03 03:08:29
836|29657|4420|1862|14|107.00|1498.00|2008-02-05 05:12:59
837|14861|4918|2101|9|87.00|783.00|2008-10-02 12:39:48
838|23327|2624|1937|24|77.00|1848.00|2008-04-21 12:35:46
839|19786|5410|1962|6|157.00|942.00|2008-05-16 03:35:47
840|1473|8774|2065|1|30.00|30.00|2008-08-27 07:33:54
841|6112|2551|2070|26|86.00|2236.00|2008-09-01 02:28:55
842|47331|3939|2029|20|44.00|880.00|2008-07-22 02:47:24
843|42042|2895|1924|3|147.00|441.00|2008-04-08 04:37:29
844|48975|5553|2178|10|185.00|1850.00|2008-12-18 08:12:57
846|4954|7927|2028|16|190.00|3040.00|2008-07-21 03:50:30
847|45414|3726|1897|16|39.00|624.00|2008-03-12 03:07:39
848|39467|4193|1935|3|145.00|435.00|2008-04-19 04:51:55
849|29447|5352|2058|12|124.00|1488.00|2008-08-20 02:57:02
850|45689|5500|1917|8|137.00|1096.00|2008-04-01 01:05:12
851|23763|4576|1904|16|143.00|2288.00|2008-03-19 04:48:50
852|18063|6934|1850|16|57.00|912.00|2008-01-24 10:10:43
853|3585|4049|2087|3|185.00|555.00|2008-09-18 12:14:39
854|40696|3222|2147|20|232.00|4640.00|2008-11-17 09:53:13
855|4519|2660|2099|22|66.00|1452.00|2008-09-30 06:26:27
856|3755|1602|2084|9|168.00|1512.00|2008-09-15 08:21:37
857|40347|1930|1830|2|84.00|168.00|2008-01-04 01:16:17
858|12571|4653|1937|6|100.00|600.00|2008-04-21 11:49:36
859|40842|1614|1995|14|20.00|280.00|2008-06-18 09:29:28
860|10545|2396|1955|2|27.00|54.00|2008-05-09 07:45:39
861|32683|5481|2146|24|25.00|600.00|2008-11-16 01:33:24
862|31933|3413|2041|14|188.00|2632.00|2008-08-03 05:42:18
863|40823|7766|2081|3|84.00|252.00|2008-09-12 07:16:15
864|46903|2052|1996|2|116.00|232.00|2008-06-19 12:13:25
865|27549|5956|1903|28|222.00|6216.00|2008-03-18 01:11:34
866|18270|4088|1833|16|176.00|2816.00|2008-01-07 10:07:22
867|4338|651|1956|9|230.00|2070.00|2008-05-10 04:36:53
868|40266|1524|1860|20|61.00|1220.00|2008-02-03 05:03:06
869|24651|7500|2107|4|79.00|316.00|2008-10-08 10:58:31
870|7169|1693|2024|16|208.00|3328.00|2008-07-17 12:19:34
871|35322|6709|1843|9|82.00|738.00|2008-01-17 06:34:28
872|15798|2249|1949|10|93.00|930.00|2008-05-03 07:34:08
873|12760|8455|1841|4|31.00|124.00|2008-01-15 09:08:47
874|42567|7838|1942|2|219.00|438.00|2008-04-26 11:44:13
875|4828|1953|1886|1|72.00|72.00|2008-03-01 05:46:46
876|13961|4364|2065|14|112.00|1568.00|2008-08-27 02:02:06
877|7146|6821|2024|2|88.00|176.00|2008-07-17 11:57:43
878|32845|6934|1902|28|54.00|1512.00|2008-03-17 08:55:13
879|34261|5742|2137|8|240.00|1920.00|2008-11-07 12:05:49
880|1984|6923|1975|16|185.00|2960.00|2008-05-29 04:45:57
881|15238|6914|2036|20|141.00|2820.00|2008-07-29 11:53:38
882|5146|4250|1879|20|172.00|3440.00|2008-02-22 03:34:27
